source_contract_id,candidate_contract_id,src_idweb,cand_idweb,buyer_key,buyer_key_type,src_buyer_name,src_source_date,cand_source_date,src_estimated_end_date,gap_months,src_duration_months,src_cpv,cand_cpv,src_segment,cand_segment,text_similarity,cpv_score,temporal_score,buyer_quality_score,composite_score,source_generic_cpv,candidate_generic_cpv,missing_cpv_flag,duration_imputed_flag,candidate_rank,score_margin,candidate_pair_text_backend,current_synthetic_label,current_label_note,m1_probability,m2_probability
BOAMP:15-175210,BOAMP:20-66643,15-175210,20-66643,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-05-22,2020-02-25,50.85,48.0,72310000.0,72250000.0,Cybersecurity,Cybersecurity,0.45881,0.2,0.76216,1.0,0.54113,False,False,False,True,4,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,0.002781220114376135,0.0
BOAMP:15-175210,BOAMP:20-54283,15-175210,20-54283,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-04-23,2020-02-25,49.9,48.0,72310000.0,72250000.0,Cybersecurity,Cybersecurity,0.40156,0.2,0.84155,1.0,0.53297,False,False,False,True,5,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,0.002151818310472995,0.0
BOAMP:15-175210,BOAMP:19-191665,15-175210,19-191665,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-12-26,2020-02-25,45.99,48.0,72310000.0,72250000.0,Cybersecurity,Cybersecurity,0.39193,0.2,0.83268,1.0,0.52715,False,False,False,True,6,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,0.001361445131453809,0.0
BOAMP:15-175210,BOAMP:19-119269,15-175210,19-119269,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-08-02,2020-02-25,41.2,48.0,72310000.0,72250000.0,Cybersecurity,Cybersecurity,0.5719,0.2,0.43298,1.0,0.52279,False,False,False,True,7,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,0.00026519459335791435,0.0
BOAMP:15-175210,BOAMP:19-156899,15-175210,19-156899,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-01-22,2020-02-25,46.88,48.0,72310000.0,35261000.0,Cybersecurity,Cybersecurity,0.41938,0.0,0.90659,1.0,0.50746,False,False,False,True,8,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,0.0009876051908328468,0.0
BOAMP:15-175210,BOAMP:20-11000,15-175210,20-11000,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-01-25,2020-02-25,46.98,48.0,72310000.0,48000000.0,Cybersecurity,Software & Applications,0.32722,0.0,0.91481,1.0,0.47039,False,True,False,True,9,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,6.765301081819805e-05,0.0
BOAMP:15-175210,BOAMP:20-98264,15-175210,20-98264,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-08-05,2020-02-25,53.32,48.0,72310000.0,72224000.0,Cybersecurity,IT Services & Consulting,0.36603,0.2,0.55683,1.0,0.4611,False,False,False,True,10,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.5898818116615403e-05,0.0
BOAMP:15-175210,BOAMP:20-98214,15-175210,20-98214,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-08-05,2020-02-25,53.32,48.0,72310000.0,72224000.0,Cybersecurity,IT Services & Consulting,0.36603,0.2,0.55683,1.0,0.4611,False,False,False,True,11,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.0299709947694732e-05,0.0
BOAMP:15-175210,BOAMP:20-32203,15-175210,20-32203,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-03-06,2020-02-25,48.32,48.0,72310000.0,72227000.0,Cybersecurity,IT Services & Consulting,0.14616,0.2,0.97295,1.0,0.45198,False,False,False,True,12,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,4.374523052243905e-05,0.0
BOAMP:15-175210,BOAMP:19-36958,15-175210,19-36958,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-05-29,2020-02-25,39.06,48.0,72310000.0,72250000.0,Cybersecurity,Cybersecurity,0.47621,0.2,0.25504,1.0,0.44702,False,False,False,True,13,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,3.078174862426476e-06,0.0
BOAMP:15-175210,BOAMP:20-26585,15-175210,20-26585,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-01-05,2020-02-25,58.34,48.0,72310000.0,72250000.0,Cybersecurity,Cybersecurity,0.51381,0.2,0.13798,1.0,0.4394,False,False,False,True,14,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.3081945951619074e-06,0.0
BOAMP:15-175210,BOAMP:19-74485,15-175210,19-74485,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-08-01,2020-02-25,41.16,48.0,72310000.0,72243000.0,Cybersecurity,IT Services & Consulting,0.35737,0.2,0.43025,1.0,0.43214,False,False,False,True,15,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.0301353952655927e-06,0.0
BOAMP:15-175210,BOAMP:19-151382,15-175210,19-151382,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-10-09,2020-02-25,43.43,48.0,72310000.0,48000000.0,Cybersecurity,Software & Applications,0.36766,0.0,0.61914,1.0,0.42824,False,True,False,True,16,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.2544440672209364e-06,0.0
BOAMP:15-175210,BOAMP:20-78012,15-175210,20-78012,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-06-18,2020-02-25,51.74,48.0,72310000.0,48761000.0,Cybersecurity,Software & Applications,0.29588,0.0,0.68824,1.0,0.41192,False,False,False,True,17,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.5771924545331005e-06,0.0
BOAMP:15-175210,BOAMP:19-105083,15-175210,19-105083,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-07-10,2020-02-25,40.44,48.0,72310000.0,48000000.0,Cybersecurity,Software & Applications,0.43549,0.0,0.37002,1.0,0.40691,False,True,False,True,18,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.7770033381039613e-07,0.0
BOAMP:15-175210,BOAMP:20-115663,15-175210,20-115663,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-09-22,2020-02-25,54.89,48.0,72310000.0,72600000.0,Cybersecurity,IT Services & Consulting,0.28746,0.2,0.42543,1.0,0.40182,False,False,False,True,19,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.8462478976643334e-07,0.0
BOAMP:15-175210,BOAMP:19-16942,15-175210,19-16942,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-04-29,2020-02-25,38.07,48.0,72310000.0,72318000.0,Cybersecurity,IT Services & Consulting,0.16985,0.6,0.17291,1.0,0.39392,False,False,False,True,20,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.5208807923744177e-08,0.0
BOAMP:15-175210,BOAMP:22-21573,15-175210,22-21573,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2022-02-10,2020-02-25,71.52,48.0,72310000.0,72320000.0,Cybersecurity,GIS & Mapping,0.34319,0.4,0.0,1.0,0.38614,False,False,False,True,21,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.577667146162162e-08,0.0
BOAMP:15-175210,BOAMP:21-7561,15-175210,21-7561,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-01-18,2020-02-25,58.77,48.0,72310000.0,72227000.0,Cybersecurity,IT Services & Consulting,0.39265,0.2,0.10239,1.0,0.38139,False,False,False,True,22,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.58034437013853e-08,0.0
BOAMP:15-175210,BOAMP:20-26328,15-175210,20-26328,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-09-28,2020-02-25,55.09,48.0,72310000.0,72130000.0,Cybersecurity,IT Services & Consulting,0.21643,0.2,0.409,1.0,0.3687,False,False,False,True,23,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,3.5168451872761437e-08,0.0
BOAMP:15-175210,BOAMP:21-76081,15-175210,21-76081,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-06-04,2020-02-25,63.27,48.0,72310000.0,72000000.0,Cybersecurity,IT Services & Consulting,0.4103,0.2,0.0,1.0,0.36833,False,True,False,True,24,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.117580667323056e-09,0.0
BOAMP:15-175210,BOAMP:21-85552,15-175210,21-85552,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-06-22,2020-02-25,63.86,48.0,72310000.0,72212900.0,Cybersecurity,Digital Workplace & Collaboration,0.40843,0.2,0.0,1.0,0.36754,False,False,False,True,25,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,5.7733809321296815e-09,0.0
BOAMP:15-175210,BOAMP:21-13474,15-175210,21-13474,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-05-12,2020-02-25,62.52,48.0,72310000.0,72260000.0,Cybersecurity,IT Services & Consulting,0.40359,0.2,0.0,1.0,0.36551,False,False,False,True,26,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,4.239027048526855e-09,0.0
BOAMP:15-175210,BOAMP:19-92498,15-175210,19-92498,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-06-21,2020-02-25,39.82,48.0,72310000.0,48000000.0,Cybersecurity,Software & Applications,0.34237,0.0,0.318,1.0,0.3574,False,True,False,True,27,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,3.4291466064062384e-09,0.0
BOAMP:15-175210,BOAMP:21-97876,15-175210,21-97876,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-07-15,2020-02-25,64.62,48.0,72310000.0,48000000.0,Cybersecurity,Software & Applications,0.4637,0.0,0.0,1.0,0.34476,False,True,False,True,28,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,6.604203255054277e-10,0.0
BOAMP:15-175210,BOAMP:21-76634,15-175210,21-76634,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-06-07,2020-02-25,63.37,48.0,72310000.0,32321200.0,Cybersecurity,Telecom & Networks,0.45097,0.0,0.0,1.0,0.33941,False,False,False,True,29,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.5549390584865911e-09,0.0
BOAMP:15-175210,BOAMP:21-85842,15-175210,21-85842,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-06-25,2020-02-25,63.96,48.0,72310000.0,72253000.0,Cybersecurity,IT Services & Consulting,0.33493,0.2,0.0,1.0,0.33667,False,False,False,True,30,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,6.328594405855544e-10,0.0
BOAMP:15-175210,BOAMP:21-96114,15-175210,21-96114,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-07-15,2020-02-25,64.62,48.0,72310000.0,48326100.0,Cybersecurity,Software & Applications,0.43392,0.0,0.0,1.0,0.33225,False,False,False,True,31,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,7.587840402537403e-10,0.0
BOAMP:15-175210,BOAMP:21-150402,15-175210,21-150402,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-11-14,2020-02-25,68.63,48.0,72310000.0,48326100.0,Cybersecurity,Software & Applications,0.42717,0.0,0.0,1.0,0.32941,False,False,False,True,32,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,5.42865909810135e-10,0.0
BOAMP:15-175210,BOAMP:19-55110,15-175210,19-55110,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-04-11,2020-02-25,37.48,48.0,72310000.0,48000000.0,Cybersecurity,Software & Applications,0.36513,0.0,0.12363,1.0,0.32808,False,True,False,True,33,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.6837580791454723e-10,0.0
BOAMP:15-175210,BOAMP:18-90097,15-175210,18-90097,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-04-05,2020-02-25,37.29,48.0,72310000.0,48000000.0,Cybersecurity,Software & Applications,0.35861,0.0,0.10721,1.0,0.32206,False,True,False,True,34,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.0328350527933138e-10,0.0
BOAMP:15-175210,BOAMP:19-67059,15-175210,19-67059,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-05-08,2020-02-25,38.37,48.0,72310000.0,48000000.0,Cybersecurity,Software & Applications,0.30911,0.0,0.19755,1.0,0.31934,False,True,False,True,35,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,9.845804954596469e-11,0.0
BOAMP:15-175210,BOAMP:18-168544,15-175210,18-168544,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-03-19,2020-02-25,36.73,48.0,72310000.0,35120000.0,Cybersecurity,Cybersecurity,0.36031,0.0,0.06067,1.0,0.31347,False,False,False,True,36,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.484074714361657e-10,0.0
BOAMP:15-175210,BOAMP:20-142134,15-175210,20-142134,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-11-20,2020-02-25,56.83,48.0,72310000.0,32351200.0,Cybersecurity,Telecom & Networks,0.24563,0.0,0.26391,1.0,0.30595,False,False,False,True,37,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.7274278900755742e-10,0.0
BOAMP:15-175210,BOAMP:20-49949,15-175210,20-49949,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-10-08,2020-02-25,55.42,48.0,72310000.0,48822000.0,Cybersecurity,Software & Applications,0.17163,0.0,0.38163,1.0,0.29841,False,False,False,True,38,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.5368184139627142e-10,0.0
BOAMP:15-175210,BOAMP:20-132336,15-175210,20-132336,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2020-11-08,2020-02-25,56.44,48.0,72310000.0,48000000.0,Cybersecurity,Software & Applications,0.20202,0.0,0.29676,1.0,0.2942,False,True,False,True,39,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.2598199596584803e-11,0.0
BOAMP:15-175210,BOAMP:19-69736,15-175210,19-69736,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2019-05-05,2020-02-25,38.27,48.0,72310000.0,32400000.0,Cybersecurity,Telecom & Networks,0.24529,0.0,0.18933,1.0,0.29089,False,False,False,True,40,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,4.056317788977956e-11,0.0
BOAMP:15-175210,BOAMP:21-122032,15-175210,21-122032,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2022-01-06,2020-02-25,70.37,48.0,72310000.0,72000000.0,Cybersecurity,IT Services & Consulting,0.2164,0.2,0.0,1.0,0.28689,False,True,False,True,41,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.4542017767008707e-12,0.0
BOAMP:15-175210,BOAMP:21-143183,15-175210,21-143183,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-10-25,2020-02-25,67.97,48.0,72310000.0,48000000.0,Cybersecurity,Software & Applications,0.29973,0.0,0.0,1.0,0.27589,False,True,False,True,42,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.381426042095067e-12,0.0
BOAMP:15-175210,BOAMP:21-78352,15-175210,21-78352,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-06-09,2020-02-25,63.44,48.0,72310000.0,48000000.0,Cybersecurity,Software & Applications,0.23702,0.0,0.0,1.0,0.24955,False,True,False,True,43,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,8.001411367193916e-13,0.0
BOAMP:15-175210,BOAMP:21-48340,15-175210,21-48340,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2016-02-25,2021-04-15,2020-02-25,61.63,48.0,72310000.0,32400000.0,Cybersecurity,Telecom & Networks,0.20988,0.0,0.0,1.0,0.23815,False,False,False,True,44,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.5507608585914735e-12,0.0
BOAMP:15-175690,BOAMP:18-29896,15-175690,18-29896,NAME:cnieg,NAME,CNIEG,2016-02-23,2018-03-02,2018-02-23,24.24,24.0,72400000.0,72600000.0,IT Services & Consulting,IT Services & Consulting,0.1161,0.2,0.97963,0.72,0.39869,False,False,False,False,1,0.13073,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,5.593398536294261e-07,0.0
BOAMP:15-175690,BOAMP:18-173960,15-175690,18-173960,NAME:cnieg,NAME,CNIEG,2016-02-23,2018-12-15,2018-02-23,33.71,24.0,72400000.0,72610000.0,IT Services & Consulting,IT Services & Consulting,0.1803,0.2,0.1912,0.72,0.26796,False,False,False,False,2,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.4620688619966726e-11,0.0
BOAMP:15-175690,BOAMP:18-166821,15-175690,18-166821,NAME:cnieg,NAME,CNIEG,2016-02-23,2019-03-08,2018-02-23,36.43,24.0,72400000.0,72212900.0,IT Services & Consulting,Digital Workplace & Collaboration,0.1886,0.2,0.0,0.72,0.23321,False,False,False,False,3,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,3.172359074584317e-12,0.0
BOAMP:15-175690,BOAMP:19-103125,15-175690,19-103125,NAME:cnieg,NAME,CNIEG,2016-02-23,2019-07-04,2018-02-23,40.31,24.0,72400000.0,72600000.0,IT Services & Consulting,IT Services & Consulting,0.17279,0.2,0.0,0.72,0.22657,False,False,False,False,4,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.945366296174226e-12,0.0
BOAMP:15-175690,BOAMP:18-167431,15-175690,18-167431,NAME:cnieg,NAME,CNIEG,2016-02-23,2019-03-08,2018-02-23,36.43,24.0,72400000.0,72611000.0,IT Services & Consulting,IT Maintenance & Support,0.01956,0.2,0.0,0.72,0.16222,False,False,False,False,5,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,7.88354129276457e-14,0.0
BOAMP:15-178728,BOAMP:19-177021,15-178728,19-177021,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,2016-03-14,2020-06-04,2020-03-14,50.69,48.0,48150000.0,48210000.0,Software & Applications,Software & Applications,0.61934,0.2,0.77584,1.0,0.61129,False,False,False,True,1,0.09887,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,0.35193453479315234,0.032257953956228644
BOAMP:15-178728,BOAMP:19-160471,15-178728,19-160471,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,2016-03-14,2020-03-16,2020-03-14,48.06,48.0,48150000.0,72322000.0,Software & Applications,Data & AI,0.38917,0.0,0.99485,1.0,0.51242,False,False,False,True,2,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,0.0024482617185907175,0.0
BOAMP:15-178728,BOAMP:20-16573,15-178728,20-16573,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,2016-03-14,2020-02-03,2020-03-14,46.68,48.0,48150000.0,45223720.0,Software & Applications,Unknown,0.29371,0.0,0.89017,1.0,0.45139,False,False,False,True,3,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,0.00010215710128104885,0.0
BOAMP:15-178728,BOAMP:19-105444,15-178728,19-105444,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,2016-03-14,2019-07-10,2020-03-14,39.85,48.0,48150000.0,48210000.0,Software & Applications,Software & Applications,0.32708,0.2,0.32074,1.0,0.39752,False,False,False,True,4,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,9.886706303957301e-07,0.0
BOAMP:15-178728,BOAMP:19-119207,15-178728,19-119207,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,2016-03-14,2019-12-23,2020-03-14,45.3,48.0,48150000.0,39300000.0,Software & Applications,Unknown,0.18569,0.0,0.77519,1.0,0.38303,False,False,False,True,5,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,2.492410009077069e-06,0.0
BOAMP:15-178728,BOAMP:20-23864,15-178728,20-23864,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,2016-03-14,2020-07-29,2020-03-14,52.5,48.0,48150000.0,42131000.0,Software & Applications,Telecom & Networks,0.19113,0.0,0.62527,1.0,0.35533,False,False,False,True,6,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,4.710692432454345e-07,0.0
BOAMP:15-178728,BOAMP:21-78101,15-178728,21-78101,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,2016-03-14,2021-11-16,2020-03-14,68.1,48.0,48150000.0,39300000.0,Software & Applications,Unknown,0.48005,0.0,0.0,1.0,0.35162,False,False,False,True,7,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.5290330856525193e-07,0.0
BOAMP:15-178728,BOAMP:21-148611,15-178728,21-148611,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,2016-03-14,2022-02-14,2020-03-14,71.06,48.0,48150000.0,39300000.0,Software & Applications,Unknown,0.48005,0.0,0.0,1.0,0.35162,False,False,False,True,8,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,1.281700957583722e-07,0.0
BOAMP:15-178728,BOAMP:21-27874,15-178728,21-27874,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,2016-03-14,2021-05-19,2020-03-14,62.16,48.0,48150000.0,72250000.0,Software & Applications,Cybersecurity,0.31054,0.0,0.0,1.0,0.28043,False,False,False,True,9,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,3.764409109522568e-09,0.0
BOAMP:15-178728,BOAMP:18-146639,15-178728,18-146639,SIREN:247200132,SIREN_ENRICHED,Le Mans Métropole - Communauté Urbaine,2016-03-14,2019-03-26,2020-03-14,36.37,48.0,48150000.0,39300000.0,Software & Applications,Unknown,0.22494,0.0,0.03055,1.0,0.25058,False,False,False,True,10,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,8.041374627997176e-10,0.0
BOAMP:15-178791,BOAMP:20-12070,15-178791,20-12070,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-11-30,2020-01-26,2019-11-30,49.87,48.0,72250000.0,72250000.0,Cybersecurity,Cybersecurity,0.71322,1.0,0.84428,1.0,0.84841,False,False,False,False,1,0.05889,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,1,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,0.9901661555417736,0.9951113573084778
BOAMP:15-178791,BOAMP:19-119269,15-178791,19-119269,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-11-30,2019-08-02,2019-11-30,44.05,48.0,72250000.0,72250000.0,Cybersecurity,Cybersecurity,0.65545,1.0,0.67116,1.0,0.78952,False,False,False,False,2,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2,0,current silver/synthetic benchmark label for method comparison only; not real BOAMP ground truth,0.6602391067391201,0.026329295485441443
