source_contract_id,candidate_contract_id,src_idweb,cand_idweb,buyer_key,buyer_key_type,src_buyer_name,src_source_date,cand_source_date,src_estimated_end_date,gap_months,src_duration_months,src_cpv,cand_cpv,src_segment,cand_segment,text_similarity,cpv_score,temporal_score,buyer_quality_score,composite_score,source_generic_cpv,candidate_generic_cpv,missing_cpv_flag,duration_imputed_flag,candidate_rank,score_margin,candidate_pair_text_backend
BOAMP:15-83632,BOAMP:20-118996,15-83632,20-118996,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-03,2021-01-28,2019-06-03,67.87,48.0,72261000.0,72611000.0,IT Services & Consulting,IT Maintenance & Support,0.19562,0.2,0.0,1.0,0.27816,False,False,False,True,14,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:19-151382,15-84881,19-151382,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-10-09,2019-10-14,47.83,48.0,48213000.0,48000000.0,Software & Applications,Software & Applications,0.66371,0.2,0.98598,1.0,0.67196,False,True,False,False,1,0.10146,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:19-119269,15-84881,19-119269,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-08-02,2019-10-14,45.6,48.0,48213000.0,72250000.0,Software & Applications,Cybersecurity,0.62032,0.0,0.79982,1.0,0.5705,False,False,False,False,2,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:19-55110,15-84881,19-55110,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-04-11,2019-10-14,41.89,48.0,48213000.0,48000000.0,Software & Applications,Software & Applications,0.47084,0.2,0.49047,1.0,0.49185,False,True,False,False,3,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:19-156899,15-84881,19-156899,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-01-22,2019-10-14,51.28,48.0,48213000.0,35261000.0,Software & Applications,Cybersecurity,0.44995,0.0,0.72657,1.0,0.48429,False,False,False,False,4,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:19-105083,15-84881,19-105083,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-07-10,2019-10-14,44.84,48.0,48213000.0,48000000.0,Software & Applications,Software & Applications,0.33039,0.2,0.73686,1.0,0.48214,False,True,False,False,5,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-11000,15-84881,20-11000,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-01-25,2019-10-14,51.38,48.0,48213000.0,48000000.0,Software & Applications,Software & Applications,0.28546,0.2,0.71835,1.0,0.45956,False,True,False,False,6,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:19-92498,15-84881,19-92498,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-06-21,2019-10-14,44.22,48.0,48213000.0,48000000.0,Software & Applications,Software & Applications,0.29693,0.2,0.68484,1.0,0.45768,False,True,False,False,7,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:19-191665,15-84881,19-191665,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-12-26,2019-10-14,50.39,48.0,48213000.0,72250000.0,Software & Applications,Cybersecurity,0.31596,0.0,0.80048,1.0,0.4428,False,False,False,False,8,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:18-90097,15-84881,18-90097,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-04-05,2019-10-14,41.69,48.0,48213000.0,48000000.0,Software & Applications,Software & Applications,0.35246,0.2,0.47405,1.0,0.43884,False,True,False,False,9,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-12070,15-84881,20-12070,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-01-26,2019-10-14,51.41,48.0,48213000.0,72250000.0,Software & Applications,Cybersecurity,0.31304,0.0,0.71562,1.0,0.4246,False,False,False,False,10,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-66643,15-84881,20-66643,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-05-22,2019-10-14,55.26,48.0,48213000.0,72250000.0,Software & Applications,Cybersecurity,0.44876,0.0,0.39531,1.0,0.41754,False,False,False,False,11,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:21-78352,15-84881,21-78352,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2021-06-09,2019-10-14,67.84,48.0,48213000.0,48000000.0,Software & Applications,Software & Applications,0.5112,0.2,0.0,1.0,0.4107,False,True,False,False,12,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:19-67059,15-84881,19-67059,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-05-08,2019-10-14,42.77,48.0,48213000.0,48000000.0,Software & Applications,Software & Applications,0.2411,0.2,0.56439,1.0,0.41014,False,True,False,False,13,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:19-36958,15-84881,19-36958,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-05-29,2019-10-14,43.46,48.0,48213000.0,72250000.0,Software & Applications,Cybersecurity,0.29628,0.0,0.62188,1.0,0.39882,False,False,False,False,14,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-26585,15-84881,20-26585,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2021-01-05,2019-10-14,62.75,48.0,48213000.0,72250000.0,Software & Applications,Cybersecurity,0.57024,0.0,0.0,1.0,0.3895,False,False,False,False,15,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:18-168544,15-84881,18-168544,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-03-19,2019-10-14,41.13,48.0,48213000.0,35120000.0,Software & Applications,Cybersecurity,0.36046,0.0,0.42751,1.0,0.38689,False,False,False,False,16,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:21-13474,15-84881,21-13474,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2021-05-12,2019-10-14,66.92,48.0,48213000.0,72260000.0,Software & Applications,IT Services & Consulting,0.55339,0.0,0.0,1.0,0.38242,False,False,False,False,17,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-34392,15-84881,20-34392,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-03-11,2019-10-14,52.89,48.0,48213000.0,72250000.0,Software & Applications,Cybersecurity,0.26844,0.0,0.59242,1.0,0.38123,False,False,False,False,18,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-32203,15-84881,20-32203,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-03-06,2019-10-14,52.73,48.0,48213000.0,72227000.0,Software & Applications,IT Services & Consulting,0.24884,0.0,0.60611,1.0,0.37573,False,False,False,False,19,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:19-74485,15-84881,19-74485,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-08-01,2019-10-14,45.57,48.0,48213000.0,72243000.0,Software & Applications,IT Services & Consulting,0.15157,0.0,0.79709,1.0,0.37308,False,False,False,False,20,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-54283,15-84881,20-54283,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-04-23,2019-10-14,54.3,48.0,48213000.0,72250000.0,Software & Applications,Cybersecurity,0.26844,0.0,0.4747,1.0,0.35769,False,False,False,False,21,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-78012,15-84881,20-78012,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-06-18,2019-10-14,56.14,48.0,48213000.0,48761000.0,Software & Applications,Software & Applications,0.19535,0.2,0.3214,1.0,0.34232,False,False,False,False,22,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:19-16942,15-84881,19-16942,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-04-29,2019-10-14,42.48,48.0,48213000.0,72318000.0,Software & Applications,IT Services & Consulting,0.19996,0.0,0.53975,1.0,0.34193,False,False,False,False,23,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-86796,15-84881,20-86796,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-07-07,2019-10-14,56.77,48.0,48213000.0,72316000.0,Software & Applications,Data & AI,0.32212,0.0,0.26938,1.0,0.33917,False,False,False,False,24,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:19-69736,15-84881,19-69736,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2019-05-05,2019-10-14,42.67,48.0,48213000.0,32400000.0,Software & Applications,Telecom & Networks,0.17846,0.0,0.55618,1.0,0.33619,False,False,False,False,25,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-98264,15-84881,20-98264,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-08-05,2019-10-14,57.72,48.0,48213000.0,72224000.0,Software & Applications,IT Services & Consulting,0.30835,0.0,0.18999,1.0,0.31751,False,False,False,False,26,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-98214,15-84881,20-98214,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-08-05,2019-10-14,57.72,48.0,48213000.0,72224000.0,Software & Applications,IT Services & Consulting,0.30835,0.0,0.18999,1.0,0.31751,False,False,False,False,27,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-132336,15-84881,20-132336,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-11-08,2019-10-14,60.84,48.0,48213000.0,48000000.0,Software & Applications,Software & Applications,0.26604,0.2,0.0,1.0,0.30774,False,True,False,False,28,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:21-76081,15-84881,21-76081,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2021-06-04,2019-10-14,67.67,48.0,48213000.0,72000000.0,Software & Applications,IT Services & Consulting,0.37164,0.0,0.0,1.0,0.30609,False,True,False,False,29,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-115663,15-84881,20-115663,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-09-22,2019-10-14,59.3,48.0,48213000.0,72600000.0,Software & Applications,IT Services & Consulting,0.34158,0.0,0.05859,1.0,0.30518,False,False,False,False,30,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:21-7561,15-84881,21-7561,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2021-01-18,2019-10-14,63.17,48.0,48213000.0,72227000.0,Software & Applications,IT Services & Consulting,0.34701,0.0,0.0,1.0,0.29574,False,False,False,False,31,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:18-174875,15-84881,18-174875,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2018-12-18,2019-10-14,38.14,48.0,48213000.0,72810000.0,Software & Applications,IT Services & Consulting,0.25954,0.0,0.17838,1.0,0.29468,False,False,False,False,32,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:21-85552,15-84881,21-85552,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2021-06-22,2019-10-14,68.27,48.0,48213000.0,72212900.0,Software & Applications,Digital Workplace & Collaboration,0.33369,0.0,0.0,1.0,0.29015,False,False,False,False,33,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:21-85842,15-84881,21-85842,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2021-06-25,2019-10-14,68.36,48.0,48213000.0,72253000.0,Software & Applications,IT Services & Consulting,0.33356,0.0,0.0,1.0,0.29009,False,False,False,False,34,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:21-97876,15-84881,21-97876,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2021-07-15,2019-10-14,69.02,48.0,48213000.0,48000000.0,Software & Applications,Software & Applications,0.22037,0.2,0.0,1.0,0.28855,False,True,False,False,35,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:21-96114,15-84881,21-96114,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2021-07-15,2019-10-14,69.02,48.0,48213000.0,48326100.0,Software & Applications,Software & Applications,0.21285,0.2,0.0,1.0,0.2854,False,False,False,False,36,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:21-76634,15-84881,21-76634,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2021-06-07,2019-10-14,67.77,48.0,48213000.0,32321200.0,Software & Applications,Telecom & Networks,0.26896,0.0,0.0,1.0,0.26296,False,False,False,False,37,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-142134,15-84881,20-142134,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-11-20,2019-10-14,61.24,48.0,48213000.0,32351200.0,Software & Applications,Telecom & Networks,0.21852,0.0,0.0,1.0,0.24178,False,False,False,False,38,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-49949,15-84881,20-49949,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-10-08,2019-10-14,59.82,48.0,48213000.0,48822000.0,Software & Applications,Software & Applications,0.0982,0.2,0.01478,1.0,0.2402,False,False,False,False,39,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:21-48340,15-84881,21-48340,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2021-04-15,2019-10-14,66.03,48.0,48213000.0,32400000.0,Software & Applications,Telecom & Networks,0.17758,0.0,0.0,1.0,0.22458,False,False,False,False,40,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-84881,BOAMP:20-26328,15-84881,20-26328,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,2015-10-14,2020-09-28,2019-10-14,59.49,48.0,48213000.0,72130000.0,Software & Applications,IT Services & Consulting,0.12334,0.0,0.04216,1.0,0.21024,False,False,False,False,41,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-85320,BOAMP:19-34512,15-85320,19-34512,SIREN:110006012,SIREN_ENRICHED,Ministère des Affaires étrangères,2015-06-04,2019-03-06,2019-06-04,45.04,48.0,48000000.0,32400000.0,Software & Applications,Telecom & Networks,0.35812,0.0,0.75329,1.0,0.45107,True,False,False,True,1,0.008530000000000038,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-85320,BOAMP:19-51014,15-85320,19-51014,SIREN:110006012,SIREN_ENRICHED,Ministère des Affaires étrangères,2015-06-04,2019-03-29,2019-06-04,45.8,48.0,48000000.0,32420000.0,Software & Applications,IT Hardware & Equipment,0.30783,0.0,0.81625,1.0,0.44254,True,False,False,True,2,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-85320,BOAMP:21-22700,15-85320,21-22700,SIREN:110006012,SIREN_ENRICHED,Ministère des Affaires étrangères,2015-06-04,2021-03-12,2019-06-04,69.25,48.0,48000000.0,72000000.0,Software & Applications,IT Services & Consulting,0.21218,0.0,0.0,1.0,0.23912,True,True,False,True,3,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-85320,BOAMP:20-8874,15-85320,20-8874,SIREN:110006012,SIREN_ENRICHED,Ministère des Affaires étrangères,2015-06-04,2020-10-14,2019-06-04,64.36,48.0,48000000.0,72411000.0,Software & Applications,IT Services & Consulting,0.17272,0.0,0.0,1.0,0.22254,True,False,False,True,4,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:19-103545,15-86218,19-103545,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2019-07-06,2019-06-05,49.01,48.0,35113100.0,32322000.0,Cybersecurity,Telecom & Networks,0.35872,0.0,0.91546,1.0,0.48376,False,False,False,False,1,0.06346000000000002,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:20-19986,15-86218,20-19986,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2020-02-09,2019-06-05,56.18,48.0,35113100.0,32510000.0,Cybersecurity,Telecom & Networks,0.49184,0.0,0.31866,1.0,0.4203,False,False,False,False,2,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:19-165120,15-86218,19-165120,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2019-10-30,2019-06-05,52.83,48.0,35113100.0,32344250.0,Cybersecurity,Telecom & Networks,0.3286,0.0,0.5979,1.0,0.40759,False,False,False,False,3,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:18-159101,15-86218,18-159101,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2018-11-14,2019-06-05,41.33,48.0,35113100.0,48180000.0,Cybersecurity,Software & Applications,0.3844,0.0,0.44393,1.0,0.40023,False,False,False,False,4,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:18-76556,15-86218,18-76556,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2018-06-06,2019-06-05,36.04,48.0,35113100.0,72261000.0,Cybersecurity,IT Services & Consulting,0.541,0.0,0.00318,1.0,0.37786,False,False,False,False,5,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:19-59985,15-86218,19-59985,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2019-04-17,2019-06-05,46.39,48.0,35113100.0,48450000.0,Cybersecurity,Software & Applications,0.12637,0.0,0.86553,1.0,0.37618,False,False,False,False,6,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:18-94803,15-86218,18-94803,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2018-07-06,2019-06-05,37.02,48.0,35113100.0,32232000.0,Cybersecurity,Telecom & Networks,0.44181,0.0,0.0853,1.0,0.35262,False,False,False,False,7,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:20-68923,15-86218,20-68923,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2020-05-29,2019-06-05,59.79,48.0,35113100.0,72321000.0,Cybersecurity,IT Services & Consulting,0.47069,0.0,0.01752,1.0,0.35119,False,False,False,False,8,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:18-121819,15-86218,18-121819,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2018-08-30,2019-06-05,38.83,48.0,35113100.0,72267000.0,Cybersecurity,IT Services & Consulting,0.26657,0.0,0.23587,1.0,0.30913,False,False,False,False,9,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:18-120601,15-86218,18-120601,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2018-08-28,2019-06-05,38.76,48.0,35113100.0,72267000.0,Cybersecurity,IT Services & Consulting,0.26657,0.0,0.2304,1.0,0.30804,False,False,False,False,10,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:21-15299,15-86218,21-15299,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2021-02-04,2019-06-05,68.04,48.0,35113100.0,72212180.0,Cybersecurity,Digital Workplace & Collaboration,0.241,0.0,0.0,1.0,0.25122,False,False,False,False,11,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:20-62727,15-86218,20-62727,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2020-08-05,2019-06-05,62.02,48.0,35113100.0,72318000.0,Cybersecurity,IT Services & Consulting,0.23671,0.0,0.0,1.0,0.24942,False,False,False,False,12,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:20-118996,15-86218,20-118996,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2021-01-28,2019-06-05,67.81,48.0,35113100.0,72611000.0,Cybersecurity,IT Maintenance & Support,0.23206,0.0,0.0,1.0,0.24747,False,False,False,False,13,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-86218,BOAMP:20-50446,15-86218,20-50446,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,2015-06-05,2020-11-04,2019-06-05,65.01,48.0,35113100.0,72000000.0,Cybersecurity,IT Services & Consulting,0.1523,0.0,0.0,1.0,0.21397,False,True,False,False,14,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89263,BOAMP:19-75795,15-89263,19-75795,SIREN:258500222,SIREN_ENRICHED,Vendée Eau,2015-07-22,2019-05-15,2019-07-22,45.76,48.0,72322000.0,72315000.0,Data & AI,Cybersecurity,0.62244,0.4,0.81351,1.0,0.66613,False,False,False,True,1,0.20081,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89263,BOAMP:20-91479,15-89263,20-91479,SIREN:258500222,SIREN_ENRICHED,Vendée Eau,2015-07-22,2021-01-07,2019-07-22,65.57,48.0,72322000.0,72514300.0,Data & AI,IT Services & Consulting,0.64123,0.2,0.0,1.0,0.46532,False,False,False,True,2,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:19-3707,15-89415,19-3707,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2019-01-09,2019-06-11,42.97,48.0,,48170000.0,Software & Applications,Software & Applications,0.43804,,0.58081,0.72,0.52979,False,False,True,True,1,0.006830000000000003,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:19-46630,15-89415,19-46630,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2019-03-25,2019-06-11,45.43,48.0,,35111500.0,Software & Applications,Cybersecurity,0.31107,,0.78614,0.72,0.52296,False,False,True,True,2,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:18-117157,15-89415,18-117157,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2018-08-20,2019-06-11,38.3,48.0,,72222000.0,Software & Applications,IT Services & Consulting,0.61387,,0.19207,0.72,0.50854,False,False,True,True,3,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:18-127511,15-89415,18-127511,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2019-02-20,2019-06-11,44.35,48.0,,35111300.0,Software & Applications,Cybersecurity,0.32097,,0.6958,0.72,0.50163,False,False,True,True,4,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:19-118102,15-89415,19-118102,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2019-11-28,2019-06-11,53.58,48.0,,32000000.0,Software & Applications,Telecom & Networks,0.25737,,0.53493,0.72,0.42065,False,True,True,True,5,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:20-103852,15-89415,20-103852,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2020-08-22,2019-06-11,62.39,48.0,,48450000.0,Software & Applications,Software & Applications,0.5367,,0.0,0.72,0.41119,False,False,True,True,6,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:20-94462,15-89415,20-94462,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2020-10-06,2019-06-11,63.86,48.0,,48210000.0,Software & Applications,Software & Applications,0.47757,,0.0,0.72,0.37989,False,False,True,True,7,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:20-115241,15-89415,20-115241,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2021-02-08,2019-06-11,67.97,48.0,,48611000.0,Software & Applications,Software & Applications,0.45399,,0.0,0.72,0.36741,False,False,True,True,8,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:21-50713,15-89415,21-50713,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2021-04-15,2019-06-11,70.14,48.0,,,Software & Applications,Software & Applications,0.40842,,0.0,0.72,0.34328,False,False,True,True,9,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:18-171623,15-89415,18-171623,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2018-12-10,2019-06-11,41.98,48.0,,32400000.0,Software & Applications,Telecom & Networks,0.08566,,0.49869,0.72,0.31908,False,False,True,True,10,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:18-165012,15-89415,18-165012,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2018-11-26,2019-06-11,41.52,48.0,,32400000.0,Software & Applications,Telecom & Networks,0.08566,,0.46036,0.72,0.30781,False,False,True,True,11,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:20-70746,15-89415,20-70746,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2020-10-15,2019-06-11,64.16,48.0,,45300000.0,Software & Applications,Unknown,0.23954,,0.0,0.72,0.25387,False,False,True,True,12,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-89415,BOAMP:19-120649,15-89415,19-120649,NAME:ch mans,NAME,CH LE MANS,2015-06-11,2020-02-04,2019-06-11,55.81,48.0,,33696500.0,Software & Applications,Data & AI,0.01537,,0.34877,0.72,0.23778,False,False,True,True,13,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
BOAMP:15-90876,BOAMP:18-177300,15-90876,18-177300,SIREN:214401317,SIREN_ENRICHED,Commune de Pornic,2015-08-10,2018-12-22,2019-08-10,40.41,48.0,32342410.0,51310000.0,Telecom & Networks,Unknown,0.66427,0.0,0.36728,1.0,0.50245,False,False,False,True,1,,sentence_transformers:paraphrase-multilingual-MiniLM-L12-v2
