source_id,true_candidate_id,true_event,scenario,noise_types_applied
SYN_EASY_SRC_01206,,0,easy,none
SYN_EASY_SRC_01207,SYN_EASY_TRUE_01207,1,easy,none
SYN_EASY_SRC_01208,SYN_EASY_TRUE_01208,1,easy,none
SYN_EASY_SRC_01209,,0,easy,none
SYN_EASY_SRC_01210,SYN_EASY_TRUE_01210,1,easy,none
SYN_EASY_SRC_01211,,0,easy,none
SYN_EASY_SRC_01212,SYN_EASY_TRUE_01212,1,easy,legal_form_variation
SYN_EASY_SRC_01213,SYN_EASY_TRUE_01213,1,easy,none
SYN_EASY_SRC_01214,,0,easy,none
SYN_EASY_SRC_01215,,0,easy,missing_duration
SYN_EASY_SRC_01216,,0,easy,none
SYN_EASY_SRC_01217,,0,easy,none
SYN_EASY_SRC_01218,,0,easy,none
SYN_EASY_SRC_01219,,0,easy,none
SYN_EASY_SRC_01220,,0,easy,missing_cpv
SYN_EASY_SRC_01221,,0,easy,none
SYN_EASY_SRC_01222,SYN_EASY_TRUE_01222,1,easy,none
SYN_EASY_SRC_01223,SYN_EASY_TRUE_01223,1,easy,missing_duration
SYN_EASY_SRC_01224,,0,easy,none
SYN_EASY_SRC_01225,,0,easy,none
SYN_EASY_SRC_01226,,0,easy,none
SYN_EASY_SRC_01227,,0,easy,missing_duration
SYN_EASY_SRC_01228,,0,easy,missing_duration
SYN_EASY_SRC_01229,,0,easy,none
SYN_EASY_SRC_01230,,0,easy,none
SYN_EASY_SRC_01231,,0,easy,none
SYN_EASY_SRC_01232,SYN_EASY_TRUE_01232,1,easy,missing_duration
SYN_EASY_SRC_01233,,0,easy,none
SYN_EASY_SRC_01234,,0,easy,none
SYN_EASY_SRC_01235,,0,easy,none
SYN_EASY_SRC_01236,,0,easy,none
SYN_EASY_SRC_01237,,0,easy,none
SYN_EASY_SRC_01238,SYN_EASY_TRUE_01238,1,easy,none
SYN_EASY_SRC_01239,,0,easy,none
SYN_EASY_SRC_01240,SYN_EASY_TRUE_01240,1,easy,none
SYN_EASY_SRC_01241,SYN_EASY_TRUE_01241,1,easy,none
SYN_EASY_SRC_01242,SYN_EASY_TRUE_01242,1,easy,missing_duration
SYN_EASY_SRC_01243,SYN_EASY_TRUE_01243,1,easy,none
SYN_EASY_SRC_01244,,0,easy,none
SYN_EASY_SRC_01245,,0,easy,none
SYN_EASY_SRC_01246,,0,easy,missing_cpv
SYN_EASY_SRC_01247,SYN_EASY_TRUE_01247,1,easy,none
SYN_EASY_SRC_01248,SYN_EASY_TRUE_01248,1,easy,none
SYN_EASY_SRC_01249,SYN_EASY_TRUE_01249,1,easy,none
SYN_EASY_SRC_01250,SYN_EASY_TRUE_01250,1,easy,timing_outlier
SYN_EASY_SRC_01251,SYN_EASY_TRUE_01251,1,easy,none
SYN_EASY_SRC_01252,SYN_EASY_TRUE_01252,1,easy,none
SYN_EASY_SRC_01253,SYN_EASY_TRUE_01253,1,easy,none
SYN_EASY_SRC_01254,SYN_EASY_TRUE_01254,1,easy,none
SYN_EASY_SRC_01255,SYN_EASY_TRUE_01255,1,easy,generic_cpv_replacement
SYN_EASY_SRC_01256,,0,easy,none
SYN_EASY_SRC_01257,,0,easy,none
SYN_EASY_SRC_01258,,0,easy,none
SYN_EASY_SRC_01259,SYN_EASY_TRUE_01259,1,easy,none
SYN_EASY_SRC_01260,,0,easy,none
SYN_EASY_SRC_01261,,0,easy,none
SYN_EASY_SRC_01262,,0,easy,none
SYN_EASY_SRC_01263,SYN_EASY_TRUE_01263,1,easy,none
SYN_EASY_SRC_01264,,0,easy,none
SYN_EASY_SRC_01265,SYN_EASY_TRUE_01265,1,easy,object_shortening
SYN_EASY_SRC_01266,SYN_EASY_TRUE_01266,1,easy,none
SYN_EASY_SRC_01267,SYN_EASY_TRUE_01267,1,easy,none
SYN_EASY_SRC_01268,SYN_EASY_TRUE_01268,1,easy,none
SYN_EASY_SRC_01269,,0,easy,none
SYN_EASY_SRC_01270,SYN_EASY_TRUE_01270,1,easy,cpv_reclassification
SYN_EASY_SRC_01271,,0,easy,none
SYN_EASY_SRC_01272,SYN_EASY_TRUE_01272,1,easy,none
SYN_EASY_SRC_01273,SYN_EASY_TRUE_01273,1,easy,none
SYN_EASY_SRC_01274,,0,easy,none
SYN_EASY_SRC_01275,SYN_EASY_TRUE_01275,1,easy,none
SYN_EASY_SRC_01276,SYN_EASY_TRUE_01276,1,easy,none
SYN_EASY_SRC_01277,,0,easy,none
SYN_EASY_SRC_01278,,0,easy,none
SYN_EASY_SRC_01279,SYN_EASY_TRUE_01279,1,easy,none
SYN_EASY_SRC_01280,,0,easy,none
SYN_EASY_SRC_01281,,0,easy,none
SYN_EASY_SRC_01282,,0,easy,none
SYN_EASY_SRC_01283,SYN_EASY_TRUE_01283,1,easy,none
SYN_EASY_SRC_01284,SYN_EASY_TRUE_01284,1,easy,none
SYN_EASY_SRC_01285,,0,easy,none
SYN_EASY_SRC_01286,,0,easy,none
SYN_EASY_SRC_01287,SYN_EASY_TRUE_01287,1,easy,none
SYN_EASY_SRC_01288,,0,easy,missing_duration
SYN_EASY_SRC_01289,,0,easy,none
SYN_EASY_SRC_01290,SYN_EASY_TRUE_01290,1,easy,none
SYN_EASY_SRC_01291,,0,easy,none
SYN_EASY_SRC_01292,,0,easy,none
SYN_EASY_SRC_01293,SYN_EASY_TRUE_01293,1,easy,none
SYN_EASY_SRC_01294,SYN_EASY_TRUE_01294,1,easy,none
SYN_EASY_SRC_01295,,0,easy,none
SYN_EASY_SRC_01296,SYN_EASY_TRUE_01296,1,easy,none
SYN_EASY_SRC_01297,SYN_EASY_TRUE_01297,1,easy,none
SYN_EASY_SRC_01298,SYN_EASY_TRUE_01298,1,easy,none
SYN_EASY_SRC_01299,SYN_EASY_TRUE_01299,1,easy,none
SYN_EASY_SRC_01300,,0,easy,none
SYN_EASY_SRC_01301,,0,easy,none
SYN_EASY_SRC_01302,SYN_EASY_TRUE_01302,1,easy,none
SYN_EASY_SRC_01303,SYN_EASY_TRUE_01303,1,easy,missing_cpv
SYN_EASY_SRC_01304,SYN_EASY_TRUE_01304,1,easy,none
SYN_EASY_SRC_01305,,0,easy,none
SYN_EASY_SRC_01306,SYN_EASY_TRUE_01306,1,easy,none
SYN_EASY_SRC_01307,,0,easy,none
SYN_EASY_SRC_01308,SYN_EASY_TRUE_01308,1,easy,missing_duration
SYN_EASY_SRC_01309,,0,easy,none
SYN_EASY_SRC_01310,SYN_EASY_TRUE_01310,1,easy,missing_cpv
SYN_EASY_SRC_01311,SYN_EASY_TRUE_01311,1,easy,none
SYN_EASY_SRC_01312,,0,easy,none
SYN_EASY_SRC_01313,SYN_EASY_TRUE_01313,1,easy,none
SYN_EASY_SRC_01314,SYN_EASY_TRUE_01314,1,easy,none
SYN_EASY_SRC_01315,SYN_EASY_TRUE_01315,1,easy,none
SYN_EASY_SRC_01316,,0,easy,none
SYN_EASY_SRC_01317,SYN_EASY_TRUE_01317,1,easy,none
SYN_EASY_SRC_01318,SYN_EASY_TRUE_01318,1,easy,timing_outlier
SYN_EASY_SRC_01319,SYN_EASY_TRUE_01319,1,easy,none
SYN_EASY_SRC_01320,SYN_EASY_TRUE_01320,1,easy,none
SYN_EASY_SRC_01321,SYN_EASY_TRUE_01321,1,easy,none
SYN_EASY_SRC_01322,SYN_EASY_TRUE_01322,1,easy,missing_duration
SYN_EASY_SRC_01323,SYN_EASY_TRUE_01323,1,easy,missing_duration
SYN_EASY_SRC_01324,SYN_EASY_TRUE_01324,1,easy,none
SYN_EASY_SRC_01325,,0,easy,none
SYN_EASY_SRC_01326,SYN_EASY_TRUE_01326,1,easy,cpv_reclassification
SYN_EASY_SRC_01327,SYN_EASY_TRUE_01327,1,easy,none
SYN_EASY_SRC_01328,,0,easy,none
SYN_EASY_SRC_01329,SYN_EASY_TRUE_01329,1,easy,none
SYN_EASY_SRC_01330,,0,easy,none
SYN_EASY_SRC_01331,,0,easy,none
SYN_EASY_SRC_01332,SYN_EASY_TRUE_01332,1,easy,none
SYN_EASY_SRC_01333,SYN_EASY_TRUE_01333,1,easy,none
SYN_EASY_SRC_01334,SYN_EASY_TRUE_01334,1,easy,none
SYN_EASY_SRC_01335,SYN_EASY_TRUE_01335,1,easy,missing_cpv
SYN_EASY_SRC_01336,SYN_EASY_TRUE_01336,1,easy,none
SYN_EASY_SRC_01337,,0,easy,none
SYN_EASY_SRC_01338,,0,easy,none
SYN_EASY_SRC_01339,SYN_EASY_TRUE_01339,1,easy,case_variation|legal_form_variation|missing_duration|object_shortening
SYN_EASY_SRC_01340,SYN_EASY_TRUE_01340,1,easy,none
SYN_EASY_SRC_01341,SYN_EASY_TRUE_01341,1,easy,none
SYN_EASY_SRC_01342,,0,easy,none
SYN_EASY_SRC_01343,SYN_EASY_TRUE_01343,1,easy,none
SYN_EASY_SRC_01344,SYN_EASY_TRUE_01344,1,easy,missing_duration
SYN_EASY_SRC_01345,SYN_EASY_TRUE_01345,1,easy,none
SYN_EASY_SRC_01346,,0,easy,none
SYN_EASY_SRC_01347,,0,easy,none
SYN_EASY_SRC_01348,SYN_EASY_TRUE_01348,1,easy,none
SYN_EASY_SRC_01349,,0,easy,none
SYN_EASY_SRC_01350,SYN_EASY_TRUE_01350,1,easy,none
SYN_EASY_SRC_01351,,0,easy,none
SYN_EASY_SRC_01352,SYN_EASY_TRUE_01352,1,easy,none
SYN_EASY_SRC_01353,,0,easy,missing_duration
SYN_EASY_SRC_01354,,0,easy,none
SYN_EASY_SRC_01355,,0,easy,missing_duration
SYN_EASY_SRC_01356,SYN_EASY_TRUE_01356,1,easy,object_shortening
SYN_EASY_SRC_01357,,0,easy,none
SYN_EASY_SRC_01358,SYN_EASY_TRUE_01358,1,easy,none
SYN_EASY_SRC_01359,,0,easy,none
SYN_EASY_SRC_01360,,0,easy,missing_duration
SYN_EASY_SRC_01361,SYN_EASY_TRUE_01361,1,easy,cpv_reclassification
SYN_EASY_SRC_01362,SYN_EASY_TRUE_01362,1,easy,none
SYN_EASY_SRC_01363,,0,easy,accent_removed|buyer_abbreviation|case_variation
SYN_EASY_SRC_01364,,0,easy,none
SYN_EASY_SRC_01365,,0,easy,none
SYN_EASY_SRC_01366,SYN_EASY_TRUE_01366,1,easy,none
SYN_EASY_SRC_01367,SYN_EASY_TRUE_01367,1,easy,none
SYN_EASY_SRC_01368,SYN_EASY_TRUE_01368,1,easy,missing_duration
SYN_EASY_SRC_01369,,0,easy,none
SYN_EASY_SRC_01370,,0,easy,none
SYN_EASY_SRC_01371,SYN_EASY_TRUE_01371,1,easy,none
SYN_EASY_SRC_01372,,0,easy,none
SYN_EASY_SRC_01373,SYN_EASY_TRUE_01373,1,easy,none
SYN_EASY_SRC_01374,,0,easy,none
SYN_EASY_SRC_01375,,0,easy,none
SYN_EASY_SRC_01376,SYN_EASY_TRUE_01376,1,easy,none
SYN_EASY_SRC_01377,SYN_EASY_TRUE_01377,1,easy,none
SYN_EASY_SRC_01378,,0,easy,none
SYN_EASY_SRC_01379,SYN_EASY_TRUE_01379,1,easy,cpv_reclassification
SYN_EASY_SRC_01380,,0,easy,none
SYN_EASY_SRC_01381,,0,easy,missing_duration
SYN_EASY_SRC_01382,,0,easy,none
SYN_EASY_SRC_01383,,0,easy,missing_cpv
SYN_EASY_SRC_01384,,0,easy,none
SYN_EASY_SRC_01385,,0,easy,none
SYN_EASY_SRC_01386,SYN_EASY_TRUE_01386,1,easy,none
SYN_EASY_SRC_01387,,0,easy,missing_duration
SYN_EASY_SRC_01388,SYN_EASY_TRUE_01388,1,easy,none
SYN_EASY_SRC_01389,SYN_EASY_TRUE_01389,1,easy,none
SYN_EASY_SRC_01390,,0,easy,none
SYN_EASY_SRC_01391,SYN_EASY_TRUE_01391,1,easy,missing_duration
SYN_EASY_SRC_01392,,0,easy,none
SYN_EASY_SRC_01393,SYN_EASY_TRUE_01393,1,easy,none
SYN_EASY_SRC_01394,,0,easy,missing_duration
SYN_EASY_SRC_01395,,0,easy,none
SYN_EASY_SRC_01396,SYN_EASY_TRUE_01396,1,easy,none
SYN_EASY_SRC_01397,,0,easy,missing_duration
SYN_EASY_SRC_01398,,0,easy,none
SYN_EASY_SRC_01399,,0,easy,none
SYN_EASY_SRC_01400,,0,easy,none
SYN_EASY_SRC_01401,,0,easy,none
SYN_EASY_SRC_01402,,0,easy,missing_duration
SYN_EASY_SRC_01403,SYN_EASY_TRUE_01403,1,easy,timing_outlier
SYN_EASY_SRC_01404,,0,easy,none
SYN_EASY_SRC_01405,SYN_EASY_TRUE_01405,1,easy,none
SYN_EASY_SRC_01406,SYN_EASY_TRUE_01406,1,easy,missing_cpv
SYN_EASY_SRC_01407,,0,easy,none
SYN_EASY_SRC_01408,SYN_EASY_TRUE_01408,1,easy,none
SYN_EASY_SRC_01409,SYN_EASY_TRUE_01409,1,easy,missing_duration
SYN_EASY_SRC_01410,,0,easy,none
SYN_EASY_SRC_01411,,0,easy,none
SYN_EASY_SRC_01412,SYN_EASY_TRUE_01412,1,easy,none
SYN_EASY_SRC_01413,,0,easy,none
SYN_EASY_SRC_01414,SYN_EASY_TRUE_01414,1,easy,none
SYN_EASY_SRC_01415,SYN_EASY_TRUE_01415,1,easy,none
SYN_EASY_SRC_01416,SYN_EASY_TRUE_01416,1,easy,none
SYN_EASY_SRC_01417,,0,easy,none
SYN_EASY_SRC_01418,SYN_EASY_TRUE_01418,1,easy,none
SYN_EASY_SRC_01419,,0,easy,none
SYN_EASY_SRC_01420,SYN_EASY_TRUE_01420,1,easy,generic_cpv_replacement
SYN_EASY_SRC_01421,SYN_EASY_TRUE_01421,1,easy,missing_cpv
SYN_EASY_SRC_01422,SYN_EASY_TRUE_01422,1,easy,missing_duration
SYN_EASY_SRC_01423,,0,easy,none
SYN_EASY_SRC_01424,,0,easy,none
SYN_EASY_SRC_01425,SYN_EASY_TRUE_01425,1,easy,none
SYN_EASY_SRC_01426,,0,easy,none
SYN_EASY_SRC_01427,SYN_EASY_TRUE_01427,1,easy,none
SYN_EASY_SRC_01428,,0,easy,case_variation
SYN_EASY_SRC_01429,,0,easy,none
SYN_EASY_SRC_01430,,0,easy,none
SYN_EASY_SRC_01431,SYN_EASY_TRUE_01431,1,easy,none
SYN_EASY_SRC_01432,SYN_EASY_TRUE_01432,1,easy,none
SYN_EASY_SRC_01433,,0,easy,none
SYN_EASY_SRC_01434,SYN_EASY_TRUE_01434,1,easy,none
SYN_EASY_SRC_01435,,0,easy,none
SYN_EASY_SRC_01436,,0,easy,none
SYN_EASY_SRC_01437,SYN_EASY_TRUE_01437,1,easy,accent_removed|case_variation|legal_form_variation
SYN_EASY_SRC_01438,SYN_EASY_TRUE_01438,1,easy,cpv_reclassification
SYN_EASY_SRC_01439,,0,easy,missing_duration
SYN_EASY_SRC_01440,SYN_EASY_TRUE_01440,1,easy,none
SYN_EASY_SRC_01441,SYN_EASY_TRUE_01441,1,easy,none
SYN_EASY_SRC_01442,SYN_EASY_TRUE_01442,1,easy,none
SYN_EASY_SRC_01443,SYN_EASY_TRUE_01443,1,easy,none
SYN_EASY_SRC_01444,SYN_EASY_TRUE_01444,1,easy,none
SYN_EASY_SRC_01445,SYN_EASY_TRUE_01445,1,easy,none
SYN_EASY_SRC_01446,SYN_EASY_TRUE_01446,1,easy,none
SYN_EASY_SRC_01447,SYN_EASY_TRUE_01447,1,easy,none
SYN_EASY_SRC_01448,,0,easy,none
SYN_EASY_SRC_01449,,0,easy,none
SYN_EASY_SRC_01450,SYN_EASY_TRUE_01450,1,easy,none
SYN_EASY_SRC_01451,,0,easy,none
SYN_EASY_SRC_01452,SYN_EASY_TRUE_01452,1,easy,none
SYN_EASY_SRC_01453,,0,easy,none
SYN_EASY_SRC_01454,,0,easy,none
SYN_EASY_SRC_01455,,0,easy,none
SYN_EASY_SRC_01456,SYN_EASY_TRUE_01456,1,easy,none
SYN_EASY_SRC_01457,,0,easy,missing_duration
SYN_EASY_SRC_01458,SYN_EASY_TRUE_01458,1,easy,missing_duration
SYN_EASY_SRC_01459,,0,easy,none
SYN_EASY_SRC_01460,SYN_EASY_TRUE_01460,1,easy,accent_removed|case_variation
SYN_EASY_SRC_01461,,0,easy,none
SYN_EASY_SRC_01462,SYN_EASY_TRUE_01462,1,easy,none
SYN_EASY_SRC_01463,,0,easy,none
SYN_EASY_SRC_01464,,0,easy,none
SYN_EASY_SRC_01465,SYN_EASY_TRUE_01465,1,easy,missing_duration
SYN_EASY_SRC_01466,SYN_EASY_TRUE_01466,1,easy,none
SYN_EASY_SRC_01467,SYN_EASY_TRUE_01467,1,easy,none
SYN_EASY_SRC_01468,,0,easy,none
SYN_EASY_SRC_01469,,0,easy,none
SYN_EASY_SRC_01470,,0,easy,none
SYN_EASY_SRC_01471,SYN_EASY_TRUE_01471,1,easy,none
SYN_EASY_SRC_01472,SYN_EASY_TRUE_01472,1,easy,none
SYN_EASY_SRC_01473,SYN_EASY_TRUE_01473,1,easy,timing_outlier
SYN_EASY_SRC_01474,,0,easy,none
SYN_EASY_SRC_01475,,0,easy,missing_duration
SYN_EASY_SRC_01476,,0,easy,none
SYN_EASY_SRC_01477,,0,easy,none
SYN_EASY_SRC_01478,SYN_EASY_TRUE_01478,1,easy,none
SYN_EASY_SRC_01479,SYN_EASY_TRUE_01479,1,easy,none
SYN_EASY_SRC_01480,,0,easy,none
SYN_EASY_SRC_01481,,0,easy,none
SYN_EASY_SRC_01482,SYN_EASY_TRUE_01482,1,easy,accent_removed|case_variation
SYN_EASY_SRC_01483,SYN_EASY_TRUE_01483,1,easy,none
SYN_EASY_SRC_01484,SYN_EASY_TRUE_01484,1,easy,none
SYN_EASY_SRC_01485,SYN_EASY_TRUE_01485,1,easy,missing_cpv
SYN_EASY_SRC_01486,,0,easy,missing_duration
SYN_EASY_SRC_01487,,0,easy,none
SYN_EASY_SRC_01488,SYN_EASY_TRUE_01488,1,easy,missing_duration
SYN_EASY_SRC_01489,,0,easy,none
SYN_EASY_SRC_01490,,0,easy,none
SYN_EASY_SRC_01491,,0,easy,missing_duration
SYN_EASY_SRC_01492,,0,easy,none
SYN_EASY_SRC_01493,,0,easy,none
SYN_EASY_SRC_01494,,0,easy,none
SYN_EASY_SRC_01495,,0,easy,none
SYN_EASY_SRC_01496,,0,easy,missing_duration
SYN_EASY_SRC_01497,SYN_EASY_TRUE_01497,1,easy,none
SYN_EASY_SRC_01498,,0,easy,none
SYN_EASY_SRC_01499,SYN_EASY_TRUE_01499,1,easy,none
SYN_MEDIUM_SRC_00000,SYN_MEDIUM_TRUE_00000,1,medium,missing_duration
SYN_MEDIUM_SRC_00001,SYN_MEDIUM_TRUE_00001,1,medium,none
SYN_MEDIUM_SRC_00002,SYN_MEDIUM_TRUE_00002,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00003,SYN_MEDIUM_TRUE_00003,1,medium,none
SYN_MEDIUM_SRC_00004,SYN_MEDIUM_TRUE_00004,1,medium,missing_cpv
SYN_MEDIUM_SRC_00005,,0,medium,none
SYN_MEDIUM_SRC_00006,SYN_MEDIUM_TRUE_00006,1,medium,cpv_reclassification|missing_duration
SYN_MEDIUM_SRC_00007,,0,medium,none
SYN_MEDIUM_SRC_00008,SYN_MEDIUM_TRUE_00008,1,medium,missing_duration
SYN_MEDIUM_SRC_00009,SYN_MEDIUM_TRUE_00009,1,medium,missing_duration
SYN_MEDIUM_SRC_00010,,0,medium,none
SYN_MEDIUM_SRC_00011,,0,medium,none
SYN_MEDIUM_SRC_00012,SYN_MEDIUM_TRUE_00012,1,medium,missing_duration|timing_outlier
SYN_MEDIUM_SRC_00013,SYN_MEDIUM_TRUE_00013,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00014,SYN_MEDIUM_TRUE_00014,1,medium,none
SYN_MEDIUM_SRC_00015,,0,medium,none
SYN_MEDIUM_SRC_00016,,0,medium,none
SYN_MEDIUM_SRC_00017,SYN_MEDIUM_TRUE_00017,1,medium,accent_removed|buyer_abbreviation
SYN_MEDIUM_SRC_00018,SYN_MEDIUM_TRUE_00018,1,medium,none
SYN_MEDIUM_SRC_00019,,0,medium,none
SYN_MEDIUM_SRC_00020,SYN_MEDIUM_TRUE_00020,1,medium,timing_outlier
SYN_MEDIUM_SRC_00021,SYN_MEDIUM_TRUE_00021,1,medium,accent_removed|legal_form_variation
SYN_MEDIUM_SRC_00022,,0,medium,none
SYN_MEDIUM_SRC_00023,,0,medium,missing_duration
SYN_MEDIUM_SRC_00024,SYN_MEDIUM_TRUE_00024,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00025,,0,medium,none
SYN_MEDIUM_SRC_00026,,0,medium,none
SYN_MEDIUM_SRC_00027,SYN_MEDIUM_TRUE_00027,1,medium,none
SYN_MEDIUM_SRC_00028,SYN_MEDIUM_TRUE_00028,1,medium,timing_outlier
SYN_MEDIUM_SRC_00029,SYN_MEDIUM_TRUE_00029,1,medium,none
SYN_MEDIUM_SRC_00030,,0,medium,none
SYN_MEDIUM_SRC_00031,SYN_MEDIUM_TRUE_00031,1,medium,none
SYN_MEDIUM_SRC_00032,SYN_MEDIUM_TRUE_00032,1,medium,none
SYN_MEDIUM_SRC_00033,,0,medium,missing_cpv|missing_duration
SYN_MEDIUM_SRC_00034,SYN_MEDIUM_TRUE_00034,1,medium,missing_duration
SYN_MEDIUM_SRC_00035,SYN_MEDIUM_TRUE_00035,1,medium,none
SYN_MEDIUM_SRC_00036,SYN_MEDIUM_TRUE_00036,1,medium,none
SYN_MEDIUM_SRC_00037,,0,medium,none
SYN_MEDIUM_SRC_00038,SYN_MEDIUM_TRUE_00038,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00039,SYN_MEDIUM_TRUE_00039,1,medium,none
SYN_MEDIUM_SRC_00040,,0,medium,none
SYN_MEDIUM_SRC_00041,,0,medium,missing_duration
SYN_MEDIUM_SRC_00042,,0,medium,missing_duration
SYN_MEDIUM_SRC_00043,SYN_MEDIUM_TRUE_00043,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00044,,0,medium,missing_duration
SYN_MEDIUM_SRC_00045,,0,medium,missing_duration
SYN_MEDIUM_SRC_00046,,0,medium,none
SYN_MEDIUM_SRC_00047,,0,medium,none
SYN_MEDIUM_SRC_00048,SYN_MEDIUM_TRUE_00048,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00049,SYN_MEDIUM_TRUE_00049,1,medium,none
SYN_MEDIUM_SRC_00050,,0,medium,none
SYN_MEDIUM_SRC_00051,,0,medium,missing_duration
SYN_MEDIUM_SRC_00052,SYN_MEDIUM_TRUE_00052,1,medium,none
SYN_MEDIUM_SRC_00053,,0,medium,none
SYN_MEDIUM_SRC_00054,,0,medium,none
SYN_MEDIUM_SRC_00055,SYN_MEDIUM_TRUE_00055,1,medium,buyer_abbreviation|legal_form_variation
SYN_MEDIUM_SRC_00056,,0,medium,none
SYN_MEDIUM_SRC_00057,SYN_MEDIUM_TRUE_00057,1,medium,none
SYN_MEDIUM_SRC_00058,SYN_MEDIUM_TRUE_00058,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00059,SYN_MEDIUM_TRUE_00059,1,medium,timing_outlier
SYN_MEDIUM_SRC_00060,SYN_MEDIUM_TRUE_00060,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00061,SYN_MEDIUM_TRUE_00061,1,medium,missing_duration
SYN_MEDIUM_SRC_00062,SYN_MEDIUM_TRUE_00062,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00063,SYN_MEDIUM_TRUE_00063,1,medium,accent_removed|buyer_abbreviation|case_variation|legal_form_variation|timing_outlier
SYN_MEDIUM_SRC_00064,SYN_MEDIUM_TRUE_00064,1,medium,none
SYN_MEDIUM_SRC_00065,,0,medium,none
SYN_MEDIUM_SRC_00066,,0,medium,none
SYN_MEDIUM_SRC_00067,,0,medium,none
SYN_MEDIUM_SRC_00068,,0,medium,accent_removed|buyer_abbreviation|missing_duration
SYN_MEDIUM_SRC_00069,,0,medium,none
SYN_MEDIUM_SRC_00070,,0,medium,none
SYN_MEDIUM_SRC_00071,,0,medium,none
SYN_MEDIUM_SRC_00072,,0,medium,none
SYN_MEDIUM_SRC_00073,SYN_MEDIUM_TRUE_00073,1,medium,none
SYN_MEDIUM_SRC_00074,,0,medium,none
SYN_MEDIUM_SRC_00075,SYN_MEDIUM_TRUE_00075,1,medium,none
SYN_MEDIUM_SRC_00076,,0,medium,none
SYN_MEDIUM_SRC_00077,SYN_MEDIUM_TRUE_00077,1,medium,none
SYN_MEDIUM_SRC_00078,,0,medium,none
SYN_MEDIUM_SRC_00079,SYN_MEDIUM_TRUE_00079,1,medium,none
SYN_MEDIUM_SRC_00080,SYN_MEDIUM_TRUE_00080,1,medium,none
SYN_MEDIUM_SRC_00081,SYN_MEDIUM_TRUE_00081,1,medium,none
SYN_MEDIUM_SRC_00082,SYN_MEDIUM_TRUE_00082,1,medium,none
SYN_MEDIUM_SRC_00083,,0,medium,none
SYN_MEDIUM_SRC_00084,SYN_MEDIUM_TRUE_00084,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00085,,0,medium,none
SYN_MEDIUM_SRC_00086,,0,medium,none
SYN_MEDIUM_SRC_00087,,0,medium,none
SYN_MEDIUM_SRC_00088,,0,medium,none
SYN_MEDIUM_SRC_00089,SYN_MEDIUM_TRUE_00089,1,medium,none
SYN_MEDIUM_SRC_00090,,0,medium,missing_duration
SYN_MEDIUM_SRC_00091,,0,medium,none
SYN_MEDIUM_SRC_00092,SYN_MEDIUM_TRUE_00092,1,medium,none
SYN_MEDIUM_SRC_00093,,0,medium,none
SYN_MEDIUM_SRC_00094,SYN_MEDIUM_TRUE_00094,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00095,,0,medium,none
SYN_MEDIUM_SRC_00096,,0,medium,none
SYN_MEDIUM_SRC_00097,,0,medium,none
SYN_MEDIUM_SRC_00098,SYN_MEDIUM_TRUE_00098,1,medium,missing_duration
SYN_MEDIUM_SRC_00099,,0,medium,missing_duration
SYN_MEDIUM_SRC_00100,SYN_MEDIUM_TRUE_00100,1,medium,none
SYN_MEDIUM_SRC_00101,SYN_MEDIUM_TRUE_00101,1,medium,none
SYN_MEDIUM_SRC_00102,SYN_MEDIUM_TRUE_00102,1,medium,none
SYN_MEDIUM_SRC_00103,,0,medium,none
SYN_MEDIUM_SRC_00104,SYN_MEDIUM_TRUE_00104,1,medium,accent_removed|case_variation|cpv_reclassification|legal_form_variation
SYN_MEDIUM_SRC_00105,,0,medium,missing_duration
SYN_MEDIUM_SRC_00106,,0,medium,none
SYN_MEDIUM_SRC_00107,SYN_MEDIUM_TRUE_00107,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00108,SYN_MEDIUM_TRUE_00108,1,medium,none
SYN_MEDIUM_SRC_00109,,0,medium,none
SYN_MEDIUM_SRC_00110,SYN_MEDIUM_TRUE_00110,1,medium,missing_duration
SYN_MEDIUM_SRC_00111,SYN_MEDIUM_TRUE_00111,1,medium,cpv_reclassification
SYN_MEDIUM_SRC_00112,SYN_MEDIUM_TRUE_00112,1,medium,none
SYN_MEDIUM_SRC_00113,,0,medium,missing_duration
SYN_MEDIUM_SRC_00114,SYN_MEDIUM_TRUE_00114,1,medium,none
SYN_MEDIUM_SRC_00115,,0,medium,none
SYN_MEDIUM_SRC_00116,SYN_MEDIUM_TRUE_00116,1,medium,none
SYN_MEDIUM_SRC_00117,,0,medium,missing_duration
SYN_MEDIUM_SRC_00118,SYN_MEDIUM_TRUE_00118,1,medium,none
SYN_MEDIUM_SRC_00119,SYN_MEDIUM_TRUE_00119,1,medium,buyer_abbreviation|cpv_reclassification
SYN_MEDIUM_SRC_00120,SYN_MEDIUM_TRUE_00120,1,medium,missing_cpv
